make,model,year,engine_size,mileage,fuel_type,transmission,price,source
Peugeot,RCZ,2011.0,1.6,39000.0,Petrol,Manual,7500.0,dvm_car
Peugeot,RCZ,2013.0,1.6,41876.0,Petrol,Automatic,10695.0,dvm_car
Peugeot,RCZ,2015.0,1.6,16285.0,Petrol,Manual,12490.0,dvm_car
Peugeot,RCZ,2011.0,1.6,43000.0,Petrol,Manual,8995.0,dvm_car
Peugeot,RCZ,2013.0,2.0,42000.0,Diesel,Manual,8555.0,dvm_car
Peugeot,RCZ,2010.0,1.6,58000.0,Petrol,Manual,6490.0,dvm_car
Peugeot,RCZ,2011.0,2.0,83875.0,Diesel,Manual,6995.0,dvm_car
Peugeot,RCZ,2014.0,2.0,15649.0,Diesel,Manual,11000.0,dvm_car
Peugeot,RCZ,2013.0,1.6,82588.0,Petrol,Manual,7988.0,dvm_car
Peugeot,RCZ,2013.0,2.0,45634.0,Diesel,Manual,9500.0,dvm_car
Peugeot,RCZ,2015.0,1.6,15684.0,Petrol,Manual,12295.0,dvm_car
Peugeot,RCZ,2012.0,1.6,45100.0,Petrol,Manual,7800.0,dvm_car
Peugeot,RCZ,2012.0,1.6,25000.0,Petrol,Manual,8950.0,dvm_car
Peugeot,RCZ,2012.0,1.6,56686.0,Petrol,Manual,7495.0,dvm_car
Peugeot,RCZ,2011.0,1.6,122000.0,Petrol,Manual,4795.0,dvm_car
Peugeot,RCZ,2010.0,1.6,42779.0,Petrol,Manual,5999.0,dvm_car
Peugeot,RCZ,2015.0,1.6,29988.0,Petrol,Manual,12490.0,dvm_car
Peugeot,RCZ,2010.0,1.6,48006.0,Petrol,Manual,6974.0,dvm_car
Peugeot,RCZ,2010.0,1.6,60000.0,Petrol,Manual,7200.0,dvm_car
Peugeot,RCZ,2012.0,1.6,44000.0,Petrol,Manual,8295.0,dvm_car
Peugeot,RCZ,2010.0,2.0,60407.0,Diesel,Manual,7295.0,dvm_car
Peugeot,RCZ,2013.0,2.0,39987.0,Diesel,Manual,10495.0,dvm_car
Peugeot,RCZ,2010.0,1.6,52000.0,Petrol,Manual,6495.0,dvm_car
Peugeot,RCZ,2012.0,2.0,57615.0,Diesel,Manual,8575.0,dvm_car
Peugeot,RCZ,2014.0,2.0,56864.0,Diesel,Manual,9695.0,dvm_car
Peugeot,RCZ,2014.0,2.0,29900.0,Diesel,Manual,11900.0,dvm_car
Peugeot,Traveller,2017.0,1.6,1113.0,Diesel,Manual,19999.0,dvm_car
Peugeot,Traveller,2017.0,1.6,9683.0,Diesel,Manual,19195.0,dvm_car
Peugeot,Traveller,2017.0,2.0,3583.0,Diesel,Automatic,28500.0,dvm_car
Peugeot,Traveller,2017.0,2.0,13.0,Diesel,Manual,22998.0,dvm_car
Peugeot,Traveller,2017.0,1.6,7706.0,Diesel,Manual,19490.0,dvm_car
Peugeot,Traveller,2017.0,2.0,2263.0,Diesel,Manual,24969.0,dvm_car
Peugeot,Traveller,2017.0,1.6,21126.0,Diesel,Manual,18990.0,dvm_car
Peugeot,Traveller,2015.0,,5187.0,Diesel,Manual,39995.0,dvm_car
Peugeot,Traveller,2017.0,2.0,9.0,Diesel,Manual,23995.0,dvm_car
Peugeot,Traveller,2017.0,2.0,13220.0,Diesel,Automatic,26995.0,dvm_car
Peugeot,Traveller,2017.0,2.0,1293.0,Diesel,Manual,26469.0,dvm_car
Peugeot,Traveller,2017.0,2.0,4996.0,Diesel,Manual,27995.0,dvm_car
Peugeot,Traveller,2017.0,1.6,15795.0,Diesel,Manual,19750.0,dvm_car
Peugeot,Traveller,2017.0,1.6,50.0,Diesel,Manual,26000.0,dvm_car
Peugeot,Traveller,2017.0,1.6,6732.0,Diesel,Manual,18599.0,dvm_car
Peugeot,Traveller,2017.0,2.0,4879.0,Diesel,Manual,27795.0,dvm_car
Peugeot,Traveller,2017.0,1.6,50.0,Diesel,Manual,28000.0,dvm_car
Peugeot,Traveller,2017.0,1.6,10939.0,Diesel,Manual,19994.0,dvm_car
Peugeot,Traveller,2017.0,2.0,3472.0,Diesel,Manual,26469.0,dvm_car
Peugeot,Traveller,2017.0,2.0,2687.0,Diesel,Manual,26489.0,dvm_car
Peugeot,Traveller,2017.0,1.6,11684.0,Diesel,Manual,19990.0,dvm_car
Peugeot,Traveller,2017.0,2.0,7228.0,Diesel,Manual,28200.0,dvm_car
Peugeot,Traveller,2017.0,2.0,25448.0,Diesel,Manual,23418.0,dvm_car
Peugeot,Traveller,2017.0,1.6,4466.0,Diesel,Manual,20314.0,dvm_car
Peugeot,Traveller,2017.0,1.6,12408.0,Diesel,Manual,19490.0,dvm_car
Peugeot,Traveller,2017.0,1.6,10000.0,Diesel,Manual,20950.0,dvm_car
Peugeot,Traveller,2017.0,2.0,2433.0,Diesel,Manual,27000.0,dvm_car
Peugeot,Traveller,2017.0,2.0,14725.0,Diesel,Manual,19600.0,dvm_car
Peugeot,Traveller,2017.0,1.6,10999.0,Diesel,Manual,20495.0,dvm_car
Peugeot,Traveller,2017.0,1.6,7572.0,Diesel,Manual,20900.0,dvm_car
Peugeot,Traveller,2017.0,1.6,9370.0,Diesel,Manual,19500.0,dvm_car
Peugeot,Traveller,2017.0,2.0,11433.0,Diesel,Automatic,27995.0,dvm_car
Peugeot,Traveller,2017.0,1.6,14835.0,Diesel,Manual,19995.0,dvm_car
Peugeot,Traveller,2017.0,2.0,5798.0,Diesel,Manual,26489.0,dvm_car
Peugeot,Traveller,2019.0,2.0,20261.0,Diesel,Automatic,29990.0,dvm_car
Peugeot,Traveller,2019.0,2.0,4770.0,Diesel,Manual,21995.0,dvm_car
Peugeot,Traveller,2019.0,2.0,28037.0,Diesel,Automatic,25999.0,dvm_car
Peugeot,Traveller,2019.0,2.0,11858.0,Diesel,Manual,29995.0,dvm_car
Peugeot,Traveller,2019.0,2.0,27002.0,Diesel,Manual,23495.0,dvm_car
Peugeot,Traveller,2019.0,2.0,15671.0,Diesel,Manual,26499.0,dvm_car
Peugeot,Traveller,2019.0,2.0,23509.0,Diesel,Manual,25999.0,dvm_car
Peugeot,Traveller,2019.0,,,Electric,Automatic,35995.0,dvm_car
Peugeot,Traveller,2019.0,,,Electric,Automatic,39784.0,dvm_car
Peugeot,108,2015.0,1.0,22719.0,Petrol,Manual,5500.0,dvm_car
Peugeot,108,2016.0,1.2,9812.0,Petrol,Manual,8769.0,dvm_car
Peugeot,108,2016.0,1.0,24024.0,Petrol,Manual,5990.0,dvm_car
Peugeot,108,2017.0,1.2,921.0,Petrol,Manual,10780.0,dvm_car
Peugeot,108,2014.0,1.2,16000.0,Petrol,Manual,6489.0,dvm_car
Peugeot,108,2014.0,1.0,12000.0,Petrol,Manual,5395.0,dvm_car
Peugeot,108,2014.0,1.0,24520.0,Petrol,Manual,5699.0,dvm_car
Peugeot,108,2014.0,1.0,15624.0,Petrol,Manual,5995.0,dvm_car
Peugeot,108,2014.0,1.2,17037.0,Petrol,Manual,5700.0,dvm_car
Peugeot,108,2017.0,1.2,13115.0,Petrol,Manual,7490.0,dvm_car
Peugeot,108,2017.0,1.0,3000.0,Petrol,Manual,7758.0,dvm_car
Peugeot,108,2015.0,1.0,18845.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2015.0,1.0,15500.0,Petrol,Manual,6699.0,dvm_car
Peugeot,108,2017.0,1.2,8218.0,Petrol,Manual,8990.0,dvm_car
Peugeot,108,2016.0,1.0,6310.0,Petrol,Manual,5399.0,dvm_car
Peugeot,108,2017.0,1.2,4911.0,Petrol,Manual,8389.0,dvm_car
Peugeot,108,2015.0,1.0,20188.0,Petrol,Manual,5260.0,dvm_car
Peugeot,108,2015.0,1.0,30567.0,Petrol,Manual,4495.0,dvm_car
Peugeot,108,2017.0,1.0,1110.0,Petrol,Manual,6989.0,dvm_car
Peugeot,108,2015.0,1.0,53786.0,Petrol,Manual,5166.0,dvm_car
Peugeot,108,2016.0,1.2,40392.0,Petrol,Manual,5700.0,dvm_car
Peugeot,108,2015.0,1.0,9547.0,Petrol,Manual,5653.0,dvm_car
Peugeot,108,2014.0,1.2,19943.0,Petrol,Manual,5760.0,dvm_car
Peugeot,108,2015.0,1.0,22665.0,Petrol,Manual,6000.0,dvm_car
Peugeot,108,2016.0,1.0,13618.0,Petrol,Manual,5990.0,dvm_car
Peugeot,108,2014.0,1.2,25000.0,Petrol,Manual,6795.0,dvm_car
Peugeot,108,2014.0,1.0,13195.0,Petrol,Manual,5887.0,dvm_car
Peugeot,108,2014.0,1.2,23000.0,Petrol,Manual,5289.0,dvm_car
Peugeot,108,2015.0,1.2,19026.0,Petrol,Manual,6700.0,dvm_car
Peugeot,108,2015.0,1.0,22368.0,Petrol,Manual,5580.0,dvm_car
Peugeot,108,2017.0,1.2,2491.0,Petrol,Manual,8530.0,dvm_car
Peugeot,108,2017.0,1.2,3083.0,Petrol,Manual,8800.0,dvm_car
Peugeot,108,2015.0,1.2,22000.0,Petrol,Manual,6495.0,dvm_car
Peugeot,108,2017.0,1.0,3075.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2017.0,1.0,100.0,Petrol,Manual,6950.0,dvm_car
Peugeot,108,2015.0,1.2,18928.0,Petrol,Manual,6656.0,dvm_car
Peugeot,108,2016.0,1.0,24849.0,Petrol,Manual,4680.0,dvm_car
Peugeot,108,2017.0,1.2,5.0,Petrol,Manual,9272.0,dvm_car
Peugeot,108,2015.0,1.0,23231.0,Petrol,Manual,5169.0,dvm_car
Peugeot,108,2017.0,1.0,19471.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2016.0,1.0,2360.0,Petrol,Manual,7460.0,dvm_car
Peugeot,108,2015.0,1.0,37639.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2015.0,1.2,7601.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2015.0,1.0,14954.0,Petrol,Manual,5980.0,dvm_car
Peugeot,108,2016.0,1.2,11000.0,Petrol,Manual,7495.0,dvm_car
Peugeot,108,2017.0,1.2,9900.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2016.0,1.2,9016.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2015.0,1.2,8378.0,Petrol,Manual,6998.0,dvm_car
Peugeot,108,2017.0,1.2,10.0,Petrol,Manual,8891.0,dvm_car
Peugeot,108,2014.0,1.0,13545.0,Petrol,Manual,6349.0,dvm_car
Peugeot,108,2014.0,1.0,29177.0,Petrol,Manual,6690.0,dvm_car
Peugeot,108,2016.0,1.0,29000.0,Petrol,Manual,5995.0,dvm_car
Peugeot,108,2014.0,1.0,53507.0,Petrol,Manual,4802.0,dvm_car
Peugeot,108,2015.0,1.0,9489.0,Petrol,Automatic,7979.0,dvm_car
Peugeot,108,2015.0,1.0,21580.0,Petrol,Automatic,7290.0,dvm_car
Peugeot,108,2017.0,1.2,2292.0,Petrol,Manual,9050.0,dvm_car
Peugeot,108,2017.0,1.2,5247.0,Petrol,Manual,8795.0,dvm_car
Peugeot,108,2015.0,1.0,36016.0,Petrol,Manual,5600.0,dvm_car
Peugeot,108,2015.0,1.0,47000.0,Petrol,Manual,4895.0,dvm_car
Peugeot,108,2015.0,1.0,33000.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2017.0,1.0,12482.0,Petrol,Manual,6794.0,dvm_car
Peugeot,108,2017.0,1.0,4000.0,Petrol,Manual,7490.0,dvm_car
Peugeot,108,2014.0,1.0,16323.0,Petrol,Manual,5338.0,dvm_car
Peugeot,108,2016.0,1.2,14632.0,Petrol,Manual,6328.0,dvm_car
Peugeot,108,2016.0,1.0,17587.0,Petrol,Manual,4990.0,dvm_car
Peugeot,108,2017.0,1.0,15182.0,Petrol,Manual,6990.0,dvm_car
Peugeot,108,2016.0,1.2,22598.0,Petrol,Manual,7480.0,dvm_car
Peugeot,108,2014.0,1.0,12500.0,Petrol,Manual,4995.0,dvm_car
Peugeot,108,2014.0,1.0,16577.0,Petrol,Manual,6100.0,dvm_car
Peugeot,108,2017.0,1.0,1820.0,Petrol,Manual,7500.0,dvm_car
Peugeot,108,2016.0,1.0,7356.0,Petrol,Manual,6495.0,dvm_car
Peugeot,108,2015.0,1.0,24283.0,Petrol,Manual,6199.0,dvm_car
Peugeot,108,2015.0,1.2,24955.0,Petrol,Manual,6000.0,dvm_car
Peugeot,108,2014.0,1.0,30215.0,Petrol,Manual,5995.0,dvm_car
Peugeot,108,2015.0,1.2,17224.0,Petrol,Manual,6375.0,dvm_car
Peugeot,108,2016.0,1.0,13652.0,Petrol,Manual,6298.0,dvm_car
Peugeot,108,2017.0,1.2,5297.0,Petrol,Manual,8700.0,dvm_car
Peugeot,108,2016.0,1.2,10000.0,Petrol,Manual,7250.0,dvm_car
Peugeot,108,2016.0,1.0,8000.0,Petrol,Manual,5990.0,dvm_car
Peugeot,108,2017.0,1.0,2393.0,Petrol,Manual,7929.0,dvm_car
Peugeot,108,2014.0,1.0,18470.0,Petrol,Manual,5700.0,dvm_car
Peugeot,108,2015.0,1.0,46250.0,Petrol,Manual,5250.0,dvm_car
Peugeot,108,2015.0,1.2,75675.0,Petrol,Manual,3999.0,dvm_car
Peugeot,108,2015.0,1.0,43000.0,Petrol,Manual,5195.0,dvm_car
Peugeot,108,2017.0,1.2,11570.0,Petrol,Manual,8675.0,dvm_car
Peugeot,108,2015.0,1.2,14686.0,Petrol,Manual,6500.0,dvm_car
Peugeot,108,2017.0,1.2,10.0,Petrol,Manual,10119.0,dvm_car
Peugeot,108,2016.0,1.0,12303.0,Petrol,Manual,5867.0,dvm_car
Peugeot,108,2017.0,1.2,5023.0,Petrol,Manual,9969.0,dvm_car
Peugeot,108,2015.0,1.0,29113.0,Petrol,Manual,5490.0,dvm_car
Peugeot,108,2017.0,1.2,2477.0,Petrol,Manual,8699.0,dvm_car
Peugeot,108,2017.0,1.2,10993.0,Petrol,Manual,7990.0,dvm_car
Peugeot,108,2015.0,1.0,23329.0,Petrol,Manual,5195.0,dvm_car
Peugeot,108,2015.0,1.0,19000.0,Petrol,Manual,5149.0,dvm_car
Peugeot,108,2015.0,1.0,12742.0,Petrol,Manual,5895.0,dvm_car
Peugeot,108,2014.0,1.2,27000.0,Petrol,Manual,5995.0,dvm_car
Peugeot,108,2017.0,1.2,2000.0,Petrol,Manual,9286.0,dvm_car
Peugeot,108,2014.0,1.2,1900.0,Petrol,Manual,6895.0,dvm_car
Peugeot,108,2016.0,1.0,25700.0,Petrol,Manual,6795.0,dvm_car
Peugeot,108,2015.0,1.0,26222.0,Petrol,Manual,6799.0,dvm_car
Peugeot,108,2016.0,1.0,38787.0,Petrol,Automatic,6999.0,dvm_car
Peugeot,108,2015.0,1.0,9000.0,Petrol,Automatic,6990.0,dvm_car
Peugeot,108,2015.0,1.0,21656.0,Petrol,Manual,5469.0,dvm_car
Peugeot,108,2014.0,1.0,16515.0,Petrol,Manual,5550.0,dvm_car
Peugeot,108,2017.0,1.0,10.0,Petrol,Manual,10499.0,dvm_car
Peugeot,108,2017.0,1.2,50.0,Petrol,Manual,9480.0,dvm_car
Peugeot,108,2015.0,1.0,30583.0,Petrol,Manual,4990.0,dvm_car
Peugeot,108,2015.0,1.0,6592.0,Petrol,Manual,6000.0,dvm_car
Peugeot,108,2016.0,1.0,9209.0,Petrol,Manual,5545.0,dvm_car
Peugeot,108,2016.0,1.0,12593.0,Petrol,Manual,6456.0,dvm_car
Peugeot,108,2014.0,1.0,13998.0,Petrol,Manual,6270.0,dvm_car
Peugeot,108,2014.0,1.0,27000.0,Petrol,Manual,4990.0,dvm_car
Peugeot,108,2017.0,1.0,7927.0,Petrol,Manual,7969.0,dvm_car
Peugeot,108,2015.0,1.0,34940.0,Petrol,Manual,5425.0,dvm_car
Peugeot,108,2014.0,1.2,40272.0,Petrol,Manual,5400.0,dvm_car
Peugeot,108,2014.0,1.0,26000.0,Petrol,Manual,5450.0,dvm_car
Peugeot,108,2017.0,1.0,1482.0,Petrol,Manual,8552.0,dvm_car
Peugeot,108,2016.0,1.0,31598.0,Petrol,Manual,4979.0,dvm_car
Peugeot,108,2015.0,1.0,23000.0,Petrol,Manual,3490.0,dvm_car
Peugeot,108,2016.0,1.0,12854.0,Petrol,Manual,6800.0,dvm_car
Peugeot,108,2017.0,1.0,20594.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2014.0,1.0,30184.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2016.0,1.2,12156.0,Petrol,Manual,8480.0,dvm_car
Peugeot,108,2015.0,1.0,5320.0,Petrol,Manual,5689.0,dvm_car
Peugeot,108,2017.0,1.0,11450.0,Petrol,Manual,6999.0,dvm_car
Peugeot,108,2016.0,1.0,18480.0,Petrol,Manual,5350.0,dvm_car
Peugeot,108,2014.0,1.0,26312.0,Petrol,Manual,4995.0,dvm_car
Peugeot,108,2017.0,1.2,3046.0,Petrol,Manual,8389.0,dvm_car
Peugeot,108,2017.0,1.0,4596.0,Petrol,Manual,7300.0,dvm_car
Peugeot,108,2015.0,1.0,12000.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2014.0,1.0,38578.0,Petrol,Manual,5399.0,dvm_car
Peugeot,108,2017.0,1.0,1102.0,Petrol,Manual,7495.0,dvm_car
Peugeot,108,2016.0,1.0,4459.0,Petrol,Manual,6195.0,dvm_car
Peugeot,108,2015.0,1.2,15743.0,Petrol,Manual,6480.0,dvm_car
Peugeot,108,2017.0,1.0,535.0,Petrol,Automatic,9577.0,dvm_car
Peugeot,108,2017.0,1.0,8506.0,Petrol,Manual,6695.0,dvm_car
Peugeot,108,2017.0,1.2,11453.0,Petrol,Manual,8300.0,dvm_car
Peugeot,108,2014.0,1.0,28462.0,Petrol,Manual,5995.0,dvm_car
Peugeot,108,2015.0,1.0,41900.0,Petrol,Manual,4995.0,dvm_car
Peugeot,108,2014.0,1.2,25927.0,Petrol,Manual,6000.0,dvm_car
Peugeot,108,2014.0,1.0,18000.0,Petrol,Manual,5490.0,dvm_car
Peugeot,108,2014.0,1.2,19136.0,Petrol,Manual,6300.0,dvm_car
Peugeot,108,2017.0,1.0,1985.0,Petrol,Automatic,8250.0,dvm_car
Peugeot,108,2016.0,1.0,22859.0,Petrol,Manual,5548.0,dvm_car
Peugeot,108,2017.0,1.2,3222.0,Petrol,Manual,7500.0,dvm_car
Peugeot,108,2017.0,1.2,2393.0,Petrol,Manual,8689.0,dvm_car
Peugeot,108,2016.0,1.0,25382.0,Petrol,Manual,5700.0,dvm_car
Peugeot,108,2014.0,1.0,9468.0,Petrol,Manual,5900.0,dvm_car
Peugeot,108,2015.0,1.0,35265.0,Petrol,Manual,5990.0,dvm_car
Peugeot,108,2014.0,1.0,15200.0,Petrol,Manual,6000.0,dvm_car
Peugeot,108,2016.0,1.2,15713.0,Petrol,Manual,7106.0,dvm_car
Peugeot,108,2015.0,1.2,11747.0,Petrol,Manual,7298.0,dvm_car
Peugeot,108,2015.0,1.0,12442.0,Petrol,Manual,5970.0,dvm_car
Peugeot,108,2014.0,1.0,17000.0,Petrol,Manual,5381.0,dvm_car
Peugeot,108,2015.0,1.0,4987.0,Petrol,Automatic,8490.0,dvm_car
Peugeot,108,2014.0,1.0,39000.0,Petrol,Manual,4995.0,dvm_car
Peugeot,108,2016.0,1.0,10800.0,Petrol,Manual,4290.0,dvm_car
Peugeot,108,2014.0,1.0,27360.0,Petrol,Manual,5500.0,dvm_car
Peugeot,108,2015.0,1.0,37860.0,Petrol,Manual,5599.0,dvm_car
Peugeot,108,2017.0,1.0,3754.0,Petrol,Manual,6188.0,dvm_car
Peugeot,108,2015.0,1.0,28000.0,Petrol,Manual,4450.0,dvm_car
Peugeot,108,2014.0,1.0,19275.0,Petrol,Manual,5800.0,dvm_car
Peugeot,108,2016.0,1.0,12400.0,Petrol,Manual,6469.0,dvm_car
Peugeot,108,2017.0,1.0,34000.0,Petrol,Manual,5790.0,dvm_car
Peugeot,108,2014.0,1.0,8536.0,Petrol,Manual,5685.0,dvm_car
Peugeot,108,2016.0,1.0,15134.0,Petrol,Manual,6995.0,dvm_car
Peugeot,108,2015.0,1.0,15071.0,Petrol,Manual,5850.0,dvm_car
Peugeot,108,2014.0,1.2,28100.0,Petrol,Manual,6689.0,dvm_car
Peugeot,108,2015.0,1.0,19924.0,Petrol,Manual,6500.0,dvm_car
Peugeot,108,2016.0,1.0,19550.0,Petrol,Manual,6190.0,dvm_car
Peugeot,108,2015.0,1.0,8981.0,Petrol,Manual,5500.0,dvm_car
Peugeot,108,2015.0,1.2,15403.0,Petrol,Manual,6200.0,dvm_car
Peugeot,108,2016.0,1.0,11099.0,Petrol,Manual,6990.0,dvm_car
Peugeot,108,2017.0,1.0,7075.0,Petrol,Manual,7479.0,dvm_car
Peugeot,108,2017.0,1.0,5000.0,Petrol,Manual,6871.0,dvm_car
Peugeot,108,2017.0,1.0,4128.0,Petrol,Manual,6995.0,dvm_car
Peugeot,108,2015.0,1.0,28579.0,Petrol,Manual,5690.0,dvm_car
Peugeot,108,2015.0,1.0,5958.0,Petrol,Automatic,7400.0,dvm_car
Peugeot,108,2017.0,1.0,4767.0,Petrol,Manual,6995.0,dvm_car
Peugeot,108,2016.0,1.0,7649.0,Petrol,Automatic,7900.0,dvm_car
Peugeot,108,2014.0,1.2,24000.0,Petrol,Manual,6495.0,dvm_car
Peugeot,108,2015.0,1.0,14823.0,Petrol,Manual,5563.0,dvm_car
Peugeot,108,2017.0,1.0,19602.0,Petrol,Manual,6795.0,dvm_car
Peugeot,108,2017.0,1.2,19000.0,Petrol,Manual,7290.0,dvm_car
Peugeot,108,2016.0,1.2,10077.0,Petrol,Manual,7995.0,dvm_car
Peugeot,108,2014.0,1.2,10466.0,Petrol,Manual,7298.0,dvm_car
Peugeot,108,2015.0,1.0,17320.0,Petrol,Manual,5900.0,dvm_car
Peugeot,108,2017.0,1.0,3000.0,Petrol,Manual,9000.0,dvm_car
Peugeot,108,2015.0,1.0,35606.0,Petrol,Manual,4895.0,dvm_car
Peugeot,108,2016.0,1.0,15291.0,Petrol,Manual,5900.0,dvm_car
Peugeot,108,2016.0,1.2,12000.0,Petrol,Manual,7990.0,dvm_car
Peugeot,108,2014.0,1.0,15166.0,Petrol,Manual,5295.0,dvm_car
Peugeot,108,2017.0,1.0,8642.0,Petrol,Manual,8190.0,dvm_car
Peugeot,108,2017.0,1.0,2546.0,Petrol,Automatic,8399.0,dvm_car
Peugeot,108,2015.0,1.0,16000.0,Petrol,Manual,5295.0,dvm_car
Peugeot,108,2014.0,1.2,40000.0,Petrol,Manual,5790.0,dvm_car
Peugeot,108,2016.0,1.0,25000.0,Petrol,Manual,5969.0,dvm_car
Peugeot,108,2014.0,1.0,55657.0,Petrol,Manual,5000.0,dvm_car
Peugeot,108,2017.0,1.0,11867.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2014.0,1.0,42800.0,Petrol,Manual,5995.0,dvm_car
Peugeot,108,2016.0,1.2,17002.0,Petrol,Manual,7251.0,dvm_car
Peugeot,108,2016.0,1.0,17848.0,Petrol,Manual,5544.0,dvm_car
Peugeot,108,2016.0,1.0,16000.0,Petrol,Manual,3900.0,dvm_car
Peugeot,108,2016.0,1.2,13710.0,Petrol,Manual,7300.0,dvm_car
Peugeot,108,2015.0,1.0,27243.0,Petrol,Manual,5500.0,dvm_car
Peugeot,108,2016.0,1.0,14221.0,Petrol,Manual,6489.0,dvm_car
Peugeot,108,2017.0,1.2,4395.0,Petrol,Manual,8222.0,dvm_car
Peugeot,108,2016.0,1.0,18513.0,Petrol,Manual,5499.0,dvm_car
Peugeot,108,2016.0,1.0,420.0,Petrol,Automatic,9689.0,dvm_car
Peugeot,108,2017.0,1.2,9842.0,Petrol,Manual,7495.0,dvm_car
Peugeot,108,2017.0,1.0,2500.0,Petrol,Manual,7140.0,dvm_car
Peugeot,108,2017.0,1.0,12312.0,Petrol,Manual,6799.0,dvm_car
Peugeot,108,2015.0,1.0,13800.0,Petrol,Manual,5795.0,dvm_car
Peugeot,108,2015.0,1.0,34200.0,Petrol,Manual,5250.0,dvm_car
Peugeot,108,2017.0,1.0,5.0,Petrol,Automatic,10990.0,dvm_car
Peugeot,108,2015.0,1.0,9848.0,Petrol,Manual,6500.0,dvm_car
Peugeot,108,2017.0,1.2,897.0,Petrol,Manual,8719.0,dvm_car
Peugeot,108,2016.0,1.2,18154.0,Petrol,Manual,7989.0,dvm_car
Peugeot,108,2014.0,1.0,20298.0,Petrol,Manual,6300.0,dvm_car
Peugeot,108,2015.0,1.0,11775.0,Petrol,Manual,7495.0,dvm_car
Peugeot,108,2014.0,1.0,22365.0,Petrol,Manual,5480.0,dvm_car
Peugeot,108,2017.0,1.0,3602.0,Petrol,Manual,7000.0,dvm_car
Peugeot,108,2015.0,1.0,49512.0,Petrol,Manual,4800.0,dvm_car
Peugeot,108,2014.0,1.0,20535.0,Petrol,Manual,5600.0,dvm_car
Peugeot,108,2016.0,1.0,21000.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2014.0,1.2,24792.0,Petrol,Manual,6295.0,dvm_car
Peugeot,108,2017.0,1.0,3500.0,Petrol,Manual,6999.0,dvm_car
Peugeot,108,2015.0,1.0,15303.0,Petrol,Manual,6290.0,dvm_car
Peugeot,108,2014.0,1.0,22017.0,Petrol,Manual,5919.0,dvm_car
Peugeot,108,2015.0,1.0,38668.0,Petrol,Manual,5488.0,dvm_car
Peugeot,108,2017.0,1.0,3500.0,Petrol,Manual,6889.0,dvm_car
Peugeot,108,2015.0,1.0,16828.0,Petrol,Manual,5450.0,dvm_car
Peugeot,108,2016.0,1.0,7158.0,Petrol,Manual,6989.0,dvm_car
Peugeot,108,2014.0,1.2,8500.0,Petrol,Manual,3795.0,dvm_car
Peugeot,108,2017.0,1.0,17357.0,Petrol,Manual,7200.0,dvm_car
Peugeot,108,2015.0,1.0,17765.0,Petrol,Manual,5484.0,dvm_car
Peugeot,108,2014.0,1.0,28000.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2017.0,1.0,12877.0,Petrol,Manual,7490.0,dvm_car
Peugeot,108,2017.0,1.2,2888.0,Petrol,Manual,9995.0,dvm_car
Peugeot,108,2016.0,1.0,25000.0,Petrol,Manual,5680.0,dvm_car
Peugeot,108,2015.0,1.2,12961.0,Petrol,Manual,6699.0,dvm_car
Peugeot,108,2016.0,1.0,21637.0,Petrol,Manual,6000.0,dvm_car
Peugeot,108,2016.0,1.0,5413.0,Petrol,Manual,6995.0,dvm_car
Peugeot,108,2016.0,1.0,17901.0,Petrol,Manual,6395.0,dvm_car
Peugeot,108,2014.0,1.2,14151.0,Petrol,Manual,7490.0,dvm_car
Peugeot,108,2017.0,1.2,133.0,Petrol,Manual,9990.0,dvm_car
Peugeot,108,2017.0,1.0,11575.0,Petrol,Manual,6799.0,dvm_car
Peugeot,108,2015.0,1.0,55470.0,Petrol,Manual,4990.0,dvm_car
Peugeot,108,2015.0,1.0,43184.0,Petrol,Manual,4496.0,dvm_car
Peugeot,108,2017.0,1.0,2000.0,Petrol,Manual,7390.0,dvm_car
Peugeot,108,2014.0,1.0,30936.0,Petrol,Manual,5681.0,dvm_car
Peugeot,108,2016.0,1.0,7183.0,Petrol,Manual,6269.0,dvm_car
Peugeot,108,2015.0,1.0,18071.0,Petrol,Automatic,6989.0,dvm_car
Peugeot,108,2014.0,1.0,14776.0,Petrol,Manual,5495.0,dvm_car
Peugeot,108,2017.0,1.0,16413.0,Petrol,Manual,7395.0,dvm_car
Peugeot,108,2015.0,1.2,16668.0,Petrol,Manual,6295.0,dvm_car
Peugeot,108,2015.0,1.0,28000.0,Petrol,Manual,5150.0,dvm_car
Peugeot,108,2015.0,1.0,18325.0,Petrol,Manual,5799.0,dvm_car
Peugeot,108,2015.0,1.0,11718.0,Petrol,Manual,6695.0,dvm_car
